artistName,trackName,msPlayed
KB Le Roi,Princesse,3.5879
Sultan + Shepard,The Way,3.5875
David Guetta,Memories (feat. Kid Cudi),3.58745
SLANDER,Potions,3.5866666666666664
Rotimi,Make You Say,3.5859666666666667
FWLR,Bust It Out,3.58375
Ariana Grande,"yes, and?",3.5832333333333333
Johann Sebastian Bach,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Präludium VIII Dis-Moll, BWV 877",3.581566666666667
Hulvey,Altar,3.5808333333333335
Dadju,Compliqué,3.580216666666667
Dadju,Bob Marley,3.5793333333333335
Feint,We Won't Be Alone,3.5787333333333335
Stephan Moccio,Fireflies,3.576
OLWIK,Villain,3.5713166666666667
Eternxlkz,SLAY!,3.5692
Kadant,Feline,3.5687
MXZI,MONTAGEM BATCHI,3.5686333333333335
Devin Kennedy,Falling for You,3.568216666666667
Distrion,Rubik,3.5664833333333332
Marwa Loud,Bad boy,3.5658166666666666
Fireboy DML,What If I Say,3.5652666666666666
KRNCHY,Greedy,3.5643333333333334
Stromae,C’est que du bonheur,3.55905
Christopher Martin,Paper Loving,3.55755
Yesable,We Could Run Away,3.55685
Europa United,Feel Free - Video Version,3.5543666666666667
Rootkit,Isolate,3.5483833333333332
T. Rex,Bang A Gong (Get It On) (Electric Version),3.5425833333333334
Nick Smith,Hold Up,3.5403
Víkingur Ólafsson,Ave María (Arr. Víkingur Ólafsson) - Upright Piano,3.5382333333333333
Repsaj,MONTAGEM BAILÃO,3.5361833333333332
Highlnd,How To Love,3.533333333333333
Zach Bryan,Oklahoma Smokeshow,3.528983333333333
Seven Lions,Strangers,3.5277666666666665
OLWIK,This Life,3.5259833333333335
Nora En Pure,Life on Hold,3.52515
Rosendale,Boys Feel Sad Too,3.5227166666666667
Tom Wilson,Until I Die,3.52185
ivycomb,ANTIHUMAN,3.5213
ivycomb,Spider Bites,3.52095
FLOTE,Mine To Lose,3.51645
Said The Sky,Bittersweet Melody,3.5111333333333334
Zedd,Stay,3.5015
Big Mj,Mam'zel,3.50135
Ciel,butterflies,3.4996666666666667
Stephan Moccio,Lionheart,3.494883333333333
Franz Gordon,Airy-Fairy Heart,3.4910666666666668
Johann Sebastian Bach,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Fuge VIII Dis-Moll, BWV 877",3.4888333333333335
Domenico Scarlatti,"Scarlatti, D: Keyboard Sonata in A Minor, Kk. 175",3.4882
Vicetone,Walk Thru Fire,3.4873833333333333
Linkin Park,Heavy (feat. Kiiara) - Disero Remix,3.48
Diviners,Savannah,3.4783
Andreas Hauschild,No6 | Sol,3.4745333333333335
Axol,ILY,3.4717166666666666
Alexa Lusader,Adventures,3.469
Anna Yvette,Can't Wait,3.4686666666666666
Tame Impala,The Less I Know The Better,3.46755
Chuck New,Clear Skies - Original Mix,3.4675166666666666
Lost Sky,Calling,3.466666666666667
Madison Beer,make you mine,3.4657666666666667
Young T & Bugsey,Don't Rush (feat. Headie One),3.463766666666667
Jagsy,All My Love,3.4616333333333333
Basixx,Empty Faces,3.4612333333333334
Hallmore,Piece of Me (Extended Version),3.4587333333333334
Niels Wang,Flashing lights,3.4541666666666666
Diamond Eyes,Gravity,3.453333333333333
Wind Walkers,Losing My Color,3.453116666666667
Dmitri Shostakovich,"24 Preludes, Op. 34: No. 7 in A Major. Andante",3.452733333333333
Klur,Entangled,3.4508666666666667
Shawn Mendes,Stitches,3.448
GIMS,Hola Señorita,3.44755
Rotimi,Fiction (feat. Busy Signal),3.4443
Fordo,OBVIOUS,3.4441166666666665
Casting Crowns,Nobody (feat. Matthew West),3.44
K-391,Everybody,3.4385833333333333
Spectrum,Home,3.4376333333333333
HYBS,Ride,3.43705
Carl Philipp Emanuel Bach,"Keyboard Concerto in G Major, Wq. 44: II. Andantino",3.43675
Soprano,Dingue,3.4351
Kadenza,Harpuia,3.43375
DJ Snake,Let Me Love You,3.4324333333333334
Fonzi M,Giorno's Theme: Il Vento D'oro (JoJo's Bizarre Adventure: Golden Wind),3.4251833333333335
Gabríel Ólafs,Memory - Harpa Sessions,3.4227833333333333
Linkin Park,Numb,3.4208333333333334
$werve,FUNK DO BALKAN,3.41985
PNL,J’comprends pas,3.419783333333333
Eelke Kleijn,De Orde Van De Nacht,3.418283333333333
Zubi,sugar,3.4166666666666665
Grizzly Bear,Two Weeks,3.4162166666666667
Isabelle Taylor,am Horizont,3.4145666666666665
Lauv,Paris in the Rain,3.4118666666666666
Dillon Francis,Say Less,3.41165
Alex Hobson,Rock Your Body,3.4109166666666666
Imanbek,Belly Dancer,3.4087666666666667
Auvic,Won't Even Matter,3.408733333333333
Vybz Kartel,Fever,3.408333333333333
Bamby,Run di place,3.4063
Imagine Dragons,Believer,3.4057666666666666
Alex LeMirage,MEMORY,3.4036
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),3.4028833333333335
Vitaa,Ça va ça vient,3.4026666666666667
Distrion,Chasing Ghosts,3.4025333333333334
ILLENIUM,It’s All on U,3.4
smle,It'll Be Okay,3.3980166666666665
TitoM,Tshwala Bam (feat. S.N.E) - Remix,3.39285
Orlande de Lassus,Matona mia cara,3.3912833333333334
WiDE AWAKE,How It Go (feat. Indiah),3.3894
CLNGR,Running Back,3.3868666666666667
James Clarke,Relaxed Scene,3.3827333333333334
Victony,Risk,3.3824
Lipless,Wishing Well,3.38215
Joseph O'Brien,Give Up On Love,3.3798333333333335
Vicetone,Feels Like - Sabai Remix,3.3789666666666665
Nao,Antidote (feat. Adekunle Gold),3.3771
Heuse,Ignite,3.3759166666666665
The Script,Hall of Fame (feat. will.i.am),3.37555
ivycomb,Crimson Galaxies,3.3724833333333333
Lupus Nocte,Nothing for Me,3.3713166666666665
Meet Me @ The Altar,Take Me Away (Freaky Friday Cover),3.3682833333333333
KeBlack,Bazardée,3.366
Ameryh,When I'm Lonely,3.3659333333333334
LOSTWIND,Run,3.3655166666666667
Ray,Just You and I,3.362016666666667
Halsey,Without Me,3.361
Gyakie,Forever (Remix),3.36
Anevo,Electric Heart,3.359916666666667
Lvly,White Shirt Collar,3.3599
Tokyo Machine,ROCK IT,3.3581666666666665
Devin Kennedy,Forget About You (Intimate),3.3579666666666665
Ameryh,Strangers Again,3.3558333333333334
Claudio Monteverdi,"L'Orfeo, Ato primo: II. Lasciate i monti",3.3553166666666665
Fairlane,nature,3.354833333333333
Benson Boone,Beautiful Things - Acoustic,3.3541333333333334
The Weeknd,Starboy,3.3538833333333335
Fly Project,Toca Toca,3.3498666666666668
Johann Sebastian Bach,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Präludium X E-Moll, BWV 879",3.3477
Rich Edwards,Where I'll Be Waiting - VIP Mix,3.34695
TRASHXRL,Orquestra Maldita,3.34645
Samoela,I'mody,3.3459833333333333
Swif7,Like You Hurt Me,3.345083333333333
AJ Dispirito,BITE ME,3.3437166666666664
Devin Kennedy,Star Crossed,3.3430166666666667
Billie Eilish,lovely (with Khalid),3.3364166666666666
Flux Vortex,Peace and Quiet,3.3354166666666667
ILLENIUM,Lost,3.3333333333333335
Gunna,on one tonight,3.332533333333333
Sekai,Running,3.3320166666666666
CG5,Dancin’,3.32805
Tomas Skyldeberg,Let Us Go Back,3.327583333333333
Koven,YES,3.32635
Traditional,"Rex caeli, Domine maris (Musica enchiriadis)",3.3250333333333333
Tony Ann,ICARUS,3.32445
Shawn Mendes,There's Nothing Holdin' Me Back,3.324
Lvly,Sorry (Come Back),3.3234166666666667
Nu Aspect,Miss You,3.3208166666666665
Davido,KANTE (feat. Fave),3.3204
JPB,Feels Right,3.3197833333333335
Betterment,Natural,3.317066666666667
Skinny Fabulous,Famalay,3.317
Kes,Hello,3.3142833333333335
Kevin Chung,Out of Luck - Johnny Chay Remix,3.3137833333333333
Anna Yvette,Echoes,3.3125
Alex Skrindo,You,3.3125
Slovak Philharmonic,"Requiem In D Minor, K. 626: Sequence: VI. Lacrimosa Dies Illa",3.3111
Conro,scars,3.3106166666666668
Romain Garcia,White Flag,3.307716666666667
Frenna,MORE PRETTY GIRLS,3.3053833333333333
dvine,Breathtaking World,3.30535
WSTRN,Wonder Woman,3.2941166666666666
shae,Anybody,3.29325
Victony,Kolomental,3.292316666666667
ROSÉ,APT.,3.2895666666666665
Vaance,Love Me The Same,3.2877
Arina Ferora,Over The Misty Meadows,3.283333333333333
Alvaro Pascoal,Armagnac,3.283333333333333
Zara Larsson,Can't Tame Her,3.2823333333333333
Particle House,Whisper,3.2819
CKay,mmadu,3.2785333333333333
Zerb,Location - Agents Of Time Remix,3.2777666666666665
Robin Hustin,Sacuchi (Radio Edit),3.27075
Johann Sebastian Bach,"Invention No. 14 in B-Flat Major, BWV 785",3.2706666666666666
Flux Vortex,Can't Be Trusted,3.27015
Culture Code,Pretend You're Mine,3.2697333333333334
Billie Eilish,when the party's over,3.26795
Autumn Kings,Echo (Ready for War),3.262983333333333
Sam Fischer,This City,3.2624166666666667
Yanns,Clic clic pan pan,3.2622333333333335
Anevo,Giant,3.2571333333333334
Shawn Mendes,Wonder,3.2550333333333334
Georg Philipp Telemann,"Ouverture-Suite in D Minor, TWV 55:d2: II. Rondeau",3.254
William Black,Need You Now - Cinema Kid Remix,3.2537166666666666
Madeon,No Fear No More,3.2517666666666667
Bruce Springsteen,Streets of Philadelphia - Single Edit,3.251333333333333
Aiyo,The Night Is Young,3.249833333333333
Mahaleo,Raha Mila Fanampiana,3.2493333333333334
The Chainsmokers,Family,3.2471
Central Cee,Doja,3.2464
DANIEL KACHAMBA,Imfa,3.243716666666667
Far Out,Chains,3.2412666666666667
Charlie Puth,One Call Away,3.240883333333333
Ann Clue,Luna,3.2407
Dylan Gossett,Coal,3.240666666666667
CKay,samson and delilah (feat. Mayra Andrade),3.24
The Waked,Stereo,3.239333333333333
Felix Mendelssohn,"Lieder ohne Worte, Op. 19, No. 1",3.2333333333333334
DROELOE,BACKBONE,3.2333333333333334
Conro,Every Little Thing,3.2333166666666666
Vince Clarke,Scarper,3.2305
Em Beihold,Nobody Else,3.2288666666666668
waykap,Bad Love,3.22615
John Williams,Raiders March,3.225633333333333
Ameryh,Deep End,3.2229833333333335
Ravndala,Spherical,3.2224
Forrest Frank,NO LONGER BOUND,3.2213333333333334
Franz Liszt,"Gnomenreigen, S. 145 No. 2",3.2140333333333335
Tokyo Machine,THE BOYS (Theme Song),3.2123666666666666
Aiyo,When You Call My Name,3.2120333333333333
Tems,Me & U,3.2091833333333333
Spada,Cornetto,3.2085
spring gang,Better Place,3.2053833333333333
Mazare,Tidal Wave,3.2
Deanz,Can't Be the Only One,3.19345
ELFL,Never or Right Now (Suedo Remix),3.1906666666666665
Wande Coal,Jabo (feat. Fireboy DML),3.19065
Asher Postman,Back 2 U,3.1903333333333332
NORRA,Run,3.1903333333333332
Adekunle Gold,One Woman,3.1881333333333335
Katnip,In Love with Myself,3.1875
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),3.1861333333333333
waykap,Like Paradise,3.1842166666666665
Romain Garcia,Waves,3.1837666666666666
Fools Garden,Lemon Tree,3.1837666666666666
Seeb,Fade Out - Dark Heart Remix,3.1809833333333333
Anonymous,Te Deum - Hymnus (tonus monasticus),3.179133333333333
Roots and Recognition,Slow Descend,3.1788333333333334
Velee,You And Me Now,3.176816666666667
Didrick,Ready to Fly,3.17135
Dmitri Shostakovich,"24 Preludes, Op. 34: No. 8 in F-Sharp Minor. Allegretto",3.16465
Jack Back,Supercycle,3.1623833333333335
Justin Caruso,Broken Hearts,3.1619
Kadant,I Don't Need Your Loving,3.16135
Florrie,Street Lights,3.1611166666666666
Lucas Riggio,Am Arbersee,3.158933333333333
Naps,Best life,3.1566666666666667
Stromae,Mauvaise journée,3.156416666666667
Jahyanai,Bruk It Off,3.155883333333333
3rd Prototype,Blue,3.1553666666666667
Taska Black,Comedown,3.152066666666667
Busy Signal,Can't Get Enough,3.1515
Ed Sheeran,Galway Girl,3.1497166666666665
Aya Nakamura,Chérie,3.14955
Isaak Young,Keeping it together,3.146733333333333
The Weeknd,Blinding Lights,3.1466333333333334
Sula Black,Letter Of Fervid,3.14555
Afinity,Getaway,3.1448833333333335
Conro,Without Your Love,3.144066666666667
Gradur,Ne reviens pas,3.14355
Laback,Forever Young,3.14285
Stromae,Ta fête,3.1420666666666666
Jamie Miller,Maybe Next Time,3.13955
CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,3.139466666666667
ENHYPEN,XO (Only If You Say Yes) (English Ver.) Feat. JVKE,3.1388666666666665
Serani,No Games,3.1366666666666667
Dua Lipa,Illusion,3.1357166666666667
CKay,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],3.1348833333333332
Justin Caruso,Fall Tonight,3.13445
Olakira,In My Maserati,3.13265
Aya Nakamura,Bobo,3.1312166666666665
Summer Was Fun,Lost With You,3.1309
Lunaar,Liya,3.126333333333333
Praiz,Somebody,3.126
Nathan Dawe,21 Reasons (feat. Ella Henderson),3.1257333333333333
Mindme,Like a Rollercoaster,3.123
ZUHAIR,Heaven Interlude,3.12155
Velveteen,If You Love Something Let It Go,3.11585
Edvard Kravchuk,campfire,3.111683333333333
Mac DeMarco,Chamber Of Reflection,3.1036333333333332
SZA,Saturn,3.1031833333333334
Flux Vortex,Spin for Me,3.1018166666666667
Dominic Fike,Mona Lisa,3.1011
JVKE,next to you,3.10035
John Michael Howell,Good At Writing Love Songs,3.097933333333333
DROELOE,Running Away,3.0968666666666667
Craig Reever,Nothing Comes Close,3.09605
spring gang,Move to the Rhythm,3.0942166666666666
Munn,can you hear me?,3.0933333333333333
OddKidOut,CINEMA,3.088633333333333
Rob Gasser,Whole - Rob Gasser Remix,3.0878666666666668
Cougar MacDowall,Free - Genderbent Version,3.0875
Lost storys,Timeless Nights,3.0858166666666667
Hatik,La meilleure,3.0853333333333333
Juelz,Distancing,3.0847166666666666
21 Savage,Slidin,3.0839333333333334
CKay,nwayi,3.0823666666666667
Soap&Skin,Me and the Devil,3.0808
Johannes Ockeghem,Missa L'homme arme: Kyrie (Missa L' homme arme),3.0776666666666666
Sayfalse,COM MEDO! - Ultra Slowed,3.0708333333333333
OBOY,Je M'en Tape,3.0677666666666665
Ascence,About You,3.066666666666667
Frerick Den Haan,Normandy,3.066666666666667
LVTHER,Time Well Spent,3.066666666666667
Mazare,Nova,3.0656666666666665
Franglish,Trop parler,3.064416666666667
Arndt Goudier,durch Nacht und Nebel,3.0635833333333333
Scythermane,NUNCA MUDA? - Edit Slowed,3.0622833333333332
Ephixa,Skyforth,3.0622666666666665
UB40,Red Red Wine,3.0622166666666666
Heuse,Pill,3.0617666666666667
Tom Wilson,One More Night,3.0616833333333333
Blaq Jerzee,Falling For U,3.0580666666666665
Tomas Skyldeberg,Souls of Time,3.056766666666667
DROELOE,Weird Machine,3.0556666666666668
NIGHTCAP,U All I Need,3.0555833333333333
Alec Benjamin,I Sent My Therapist To Therapy,3.0552
Empire Fall,On The Run,3.0507
Dmitri Shostakovich,"24 Preludes, Op. 34: No. 21 in B-Flat Major. Allegretto poco moderato",3.0505166666666668
AJ Dispirito,BITE ME - Normal Pitch,3.046116666666667
STOMACH BOOK,But Not For Me,3.0441
Alex Skrindo,Tell Me,3.0434833333333335
AK,All Equal,3.0418
Zerb,Kumbaya,3.04065
Ascence,Konnichiwa,3.04
d4vd,Feel It,3.03825
Syence,talking way too much,3.0374
Andreas Hauschild,No5 Simple Dreams of Us Living One Day at a Time,3.037333333333333
Fally Ipupa,Bad Boy (feat. Aya Nakamura),3.0366666666666666
Lorenzo Balzotti,Forsaken Land,3.0365166666666665
Unknown Brain,Roots,3.0346
BABYMETAL,RATATATA,3.03435
Andreas Hauschild,No3 | Madrugada,3.033333333333333
Mindme,So Dumb,3.0332
demotapes,anywhere but here,3.0329333333333333
Flux Vortex,Killer Vibe,3.03055
Far Out,Truest Lies (feat. Karra),3.0288666666666666
Clarx,Healing,3.028566666666667
spring gang,The Time Is on Our Side,3.0260333333333334
Purple Disco Machine,Substitution (feat. Julian Perretta),3.0246166666666667
Johann Sebastian Bach,"Air Piano Variation (From Orchestral Suite No. 3, BWV 1068, Arr. for Piano by Svetoslav Karparov)",3.0236666666666667
Oblivion,Extension,3.02255
LOWBORN,loser,3.02005
Nors Kode,Tesseract,3.0180166666666666
Francis Cabrel,Je l'aime à mourir - Remastered,3.017733333333333
A-GON,Recollection,3.0157333333333334
Marshmello,Silence,3.0137
SZA,BMF,3.0124333333333335
Internet Money,Lemonade (feat. NAV),3.0119
CHINCHILLA,Little Girl Gone,3.0111166666666667
Pétrole Brut,Si l'on se perd en route,3.00905
SMPLY T,cutie,3.00625
Ludwig van Beethoven,"Piano Sonata No.20 in G Major, Op. 49 No.2: II. Tempo di Menuetto",3.0033333333333334
NIGHTCAP,Soul on Fire,3.0032
Oskar Merikanto,Valse lente (Arr. J. Panula),3.0017833333333335
dvine,Sunset Serenade,3.0000833333333334
Fireboy DML,YAWA,3.0
Netrum,Desert Island,2.9962666666666666
NIGHTCAP,Wait No More,2.99375
Ascence,Places Like That,2.99355
Johann Sebastian Bach,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Fuge IX E-Dur, BWV 878",2.99185
Siine,Shot Away,2.9898
NAV,Run It Up (feat. Pop Smoke),2.989516666666667
Mauvais Roger,Peace Frame,2.987616666666667
Aiyo,This Story,2.9854166666666666
Aiobahn,About U,2.984566666666667
Roy Orbison,"Oh, Pretty Woman",2.9822166666666665
Good Kid,Mimi's Delivery Service,2.982066666666667
Lartiste,Vai et viens,2.9793666666666665
Deanz,Recoup,2.9781333333333335
K'NAAN,Wavin' Flag - Coca-Cola® Celebration Mix,2.978066666666667
Valedictorian,Trinkets,2.9776833333333332
Charmaine D'Avis,Dans le noir,2.975
Taylor Swift,Cruel Summer,2.9737666666666667
Nomra,Born Wild,2.97305
Deanz,So Damn Tired,2.9728333333333334
Heuss L'enfoiré,Moulaga,2.9717333333333333
Tayc,P A S C O M M E Ç A,2.9704333333333333
NCTS,NEXT!,2.9692166666666666
Alexis Ffrench,Northern Lights,2.969116666666667
Lake Isabel,Saving Daylight (Revisited),2.9652666666666665
Johann Sebastian Bach,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Präludium XI F-Dur, BWV 880",2.9646666666666666
Mykyl,Insecure,2.9625
Fireboy DML,Airplane Mode,2.96
Adam Port,Move,2.959966666666667
Flux Vortex,Lost Touch,2.959016666666667
Ceen,Golden Bullet,2.9581
Velveteen,Enough of You,2.95625
SABAI,Save You,2.95625
Ryan Mack,Only Human,2.9554833333333335
Davignon,Irenic,2.9553833333333333
Matthew Mayer,Palisades,2.9550833333333335
Joseph O'Brien,Down In My Heart (Joy),2.9548833333333335
nowifi,Undefined,2.9547666666666665
kinshū_91,elevated,2.9525
Jagsy,Inside,2.9517166666666665
RandJess,Rester des mômes,2.950833333333333
J.Tajor,Lie With Me,2.9506666666666668
Chris Brown,Go Crazy,2.949333333333333
Fireboy DML,Tattoo,2.9473666666666665
Janet Bolt,O Soave Fanciulla,2.943783333333333
JVKE,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long / FAST X Soundtrack)",2.940916666666667
Fireboy DML,Coming Back For You,2.9382166666666665
Mindme,Happier,2.9375
Shape Of Our Dreams,Instincts,2.937333333333333
Eden,Change of Heart,2.9357166666666665
Alex Yurkiv,Take Me to the River (I Will Swim),2.9350666666666667
Conro,Heartbeat,2.9343833333333333
Ezra Santos,The Last One,2.93335
Andreas Hauschild,No8 Sintra,2.933333333333333
Adekunle Gold,Something Different,2.9309
Teni,Askamaya,2.9306833333333335
Hallmore,Sky Runner,2.9286
John Mark Pantana,New Day,2.924383333333333
DTF,Me Gusta,2.92115
Aya Nakamura,Plus Jamais (feat. Stormzy),2.920933333333333
The Chainsmokers,High,2.919383333333333
STRLGHT,For Myself,2.9184833333333335
Teddy Swims,Devil in a Dress,2.9180166666666665
Sound Of Legend,I'm So Excited,2.91745
Adam Pearce,Need You,2.9171
Aya Nakamura,40%,2.91555
Subtle Realms,Fading In,2.914283333333333
Vacra,Tiki Taka,2.9138166666666665
Aiyo,Be Your Company,2.9130833333333332
Jane & The Boy,Dream About You,2.9112833333333334
Henri Ratsimbazafy,Noho ilay fitiavana ihany,2.9111
LED Monster,Sending You My Love,2.91075
Black Gryph0n,Smile (Ragatha's Song),2.91015
Yume,Aerial,2.908933333333333
Imagine Dragons,Thunder,2.9071166666666666
Unknown Brain,Faceless,2.90525
Guillaume de Machaut,Messe de Nostre Dame: Kyrie,2.8986
Trinix,She Said (Big Jet Plane),2.8958333333333335
Ruger,WeWe,2.8936166666666665
Arlow,Rising Up,2.89255
John Michael Howell,100 Years,2.88965
Marwa Loud,Oh la folle,2.8864
RudeLies,Together,2.8849666666666667
Max Allais,Lost in Love,2.884
LONOWN,starly - Slowed,2.8829833333333332
Lvly,Don't Make Sense,2.88125
Tate McRae,plastic palm trees,2.8796666666666666
Benson Boone,Lovely Darling,2.8752833333333334
LandBreaker,Sakura,2.875166666666667
Killrude,Fall in Line,2.875
Rangga Jones,Call Me,2.875
Jahyanai,Sa to ka wè,2.8739
Justin Caruso,No Eyes On Me - Sondr Remix,2.8719166666666665
Brandyn Burnette,vitamin c,2.8691
Bazzi,Paradise,2.868133333333333
Joaquín Rodrigo,Cançoneta for Violin and Orchestra,2.8666666666666667
Axol,Shots Fired,2.8616166666666665
Selena Gomez,Single Soon,2.8609166666666668
Jawsh 685,Savage Love (Laxed - Siren Beat),2.8562333333333334
Veldas,Distance,2.8548666666666667
Stephan Moccio,Sea Change,2.85355
Feenixpawl,Let Me Out,2.852333333333333
GSPR,Step It Up,2.8521666666666667
Pontiver Bogross,Frühlingsbach,2.8514
Unknown Brain,Like Home,2.84705
Swif7,All for Me,2.8468666666666667
Garden Collective,Neon Sky,2.8429
Forrest.,slow down,2.842016666666667
Cougar MacDowall,BITE ME HARDER!,2.841466666666667
NAOMI,SPACE!,2.84095
ELEVATION RHYTHM,PRAISES (remix),2.8392166666666667
Pheelz,Pheelz Like Summer,2.83495
QLM Jolem Sanchez,La Maca Rena,2.83495
Andy Mineo,Remind Me,2.83305
Kungs,Never Going Home,2.8324333333333334
Soprano,Forrest,2.8313333333333333
Martin Garrix,Carry You,2.8293333333333335
Felix Mendelssohn,"Songs without Words, Op. 67, No. 3 in B-Flat Major: Andante tranquillo",2.8276666666666666
Laufey,From The Start,2.826216666666667
Alex G,Treehouse,2.82125
Punctual,Maze,2.8209666666666666
Wejdene,Je t’aime de ouf,2.8197666666666668
Doug Saint,Copper,2.8169
Haywyre,Crystal Clear,2.81435
Seven Lions,Remember,2.81325
Bob Dylan,Blowin' in the Wind,2.8126166666666665
Josef Briem,beginnings,2.8090166666666665
Tiakola,Meuda,2.8060666666666667
Pháo,2 Phút Hơn - KAIZ Remix,2.806033333333333
Lstn,Multi,2.80515
Over Easy,Liar Liar - Leondis Remix,2.8045
Sayfalse,AL NACER!,2.801616666666667
Just A Gent,Iris in the Dark,2.80115
Laback,The Power Of Love x I'm Alive,2.7959666666666667
Rogue,Classic Material,2.7895166666666666
12dust,Aviator,2.7887333333333335
Black Gryph0n,Daisies,2.78775
Tyler Miller,Oblivion (Interlude),2.7845666666666666
Aya Nakamura,Sucette (feat. Niska),2.7844333333333333
Vybz Kartel,Summer Tiime,2.7842166666666666
Rowen Ellis,Laurel Tree (Whispers),2.7838333333333334
Tom Wilson,Sometimes,2.783333333333333
Axollo,See It Through,2.7824666666666666
Lasmid,Atele,2.781416666666667
Shay,Jolie Go,2.77755
Oracle Sisters,Asc. Scorpio,2.776683333333333
Becky G,Arranca (feat. Omega),2.7754833333333333
Ruth B.,28 with Dean Lewis - LMR Remix,2.7736833333333335
Fireboy DML,Wait and See,2.7727166666666667
Yeah Yeah Yeahs,Maps,2.7725833333333334
Eric Carmen The Non Binary Sandman,BaBABOOEY 2,2.7721833333333334
Daya,Bad Girl - JVKE Remix,2.770366666666667
Nora Van Elken,Celestial,2.769216666666667
Afro B,Condo,2.76635
Thee Sacred Souls,Can I Call You Rose?,2.7647333333333335
Clarx,Shakedown,2.7643833333333334
Køsk Skriner,Fresh Air,2.7638833333333332
Wejdene,Coco,2.763733333333333
Domani Fendi,Sonata del Giardino,2.7636333333333334
TryBetter,On My Mind,2.763
LAWANII,Okan mi (baby),2.7611333333333334
L2B,Pélican,2.760883333333333
Alva Brunel,Study for Proun,2.759316666666667
Valcos,A New Light,2.75905
Ember Nova,Arena,2.7587
sxxnt.,Another In the Fire,2.75675
Køsk Skriner,Evoke,2.7535166666666666
Lyn Lapid,july,2.7504333333333335
KiDi,Touch It,2.75
Anomalie,Velours,2.7480166666666666
Alle Farben,Let It Rain Down (feat. PollyAnna),2.7475666666666667
OVSKY,Way To You,2.7434666666666665
BestBud,CUT THROAT TEA-PARTY (Breakcore),2.74295
Oxlade,AWAY,2.74285
Deanz,Why You Keep Calling Me,2.7417833333333332
Lyn Lapid,In My Mind,2.7416666666666667
Dominique Charpentier,Lilie,2.73595
CKay,by now,2.73535
Orelsan,Basique,2.7331
elijah,harder to lie.,2.7320166666666665
Trinix,Emorio,2.7306666666666666
Macklemore,Glorious (feat. Skylar Grey),2.7303
Johannes Brahms,"16 Waltzes, Op. 39 (Version for Piano Duet): No. 15 in A-Flat Major",2.7266666666666666
Devin Kennedy,Annie,2.7263333333333333
Johann Sebastian Bach,"Das wohltemperierte Klavier, Buch II: Das wohltemperierte Klavier, Buch II: Fuge X E-Moll, BWV 879",2.726183333333333
Cheque,Sunflawa,2.7258666666666667
Britt Lari,Sleepy Eyes,2.725
Jonas Gewald,Growth,2.7198
Niklas Dee,Not Fair,2.717233333333333
Franco Robert,Into the Subconscious,2.716666666666667
Ir Sais,Dream Girl,2.7149
Iben Haugen,Minder,2.7142833333333334
The Dawning,Velvet,2.7124166666666665
Carufo,Pulsar,2.7098666666666666
Jane & The Boy,Sinking,2.7096833333333334
Alex G,Sarah,2.70855
Stellar,El Dorado,2.7067833333333335
Adekunle Gold,Soro,2.7064
Jervis Campbell,Find You,2.7052
Kenya Grace,It's not fair,2.7042166666666665
Tape Machines,Liability,2.7040166666666665
Alisky,On,2.702916666666667
Sheet Music Boss,Rush E,2.702166666666667
Linkin Park,Faint,2.701766666666667
OneRepublic,Hurt,2.6996
ZOE Music,Somebody,2.694733333333333
Vicki Vox,Smile for You,2.6943166666666665
DYSTINCT,Tek Tek (feat. MHD),2.6917666666666666
Bon Jovi,It's My Life,2.68995
Hers Lake,Polychromatic,2.68505
Heuse,Psyched,2.68395
Gabríel Ólafs,Sálmur Variation,2.6820166666666667
Trinidad Cardona,Dinero,2.6813333333333333
Swif7,Forever Broken,2.6792333333333334
DROELOE,Landscape,2.6788333333333334
LUM!X,Monster,2.677
Tayc,Yimmy Yimmy,2.675683333333333
Bebe Rexha,One in a Million,2.675483333333333
Tate McRae,Just Keep Watching (From F1® The Movie),2.673966666666667
Lucenzo,Baila Pa Mi,2.6736833333333334
Pop Smoke,What You Know Bout Love,2.6666666666666665
Amélie Doret,Transitions,2.6666666666666665
Deepest,Relax,2.6663666666666668
Benson Boone,Let Me Go,2.6656166666666667
Harry Bloom,autumn hillside,2.66525
Wiguez,Gone,2.6615333333333333
Werenoi,Chaleur,2.6584333333333334
Henrik,Way back,2.65595
Adam La Nuit,L'épine,2.6525
Dhruv,moonlight,2.6521666666666666
Mariposa,A Quiet Mind,2.65
Joseph O'Brien,like that you love me,2.65
Vicetone,I Hear You,2.648233333333333
Christopher Dicker,Something (Nothing),2.645983333333333
Stromae,Santé,2.6445833333333333
Adekunle Gold,AG Baby,2.6429666666666667
